account_id,account_name,domain,industry,employee_range,country,lifecycle_stage,created_date,last_activity_date,owner,arr_eur,renewal_date,created_date_parsed,created_date_format,last_activity_date_parsed,last_activity_date_format,renewal_date_parsed,renewal_date_format,country_clean,domain_clean,domain_root,domain_source,has_domain,name_norm,dup_marker,last_activity_flag,entity_id,is_master,merged_into
ACC-013345,MavimarSolutions France,www.mavimarsolutions.eu,,51-200,Fr,churned,06/09/2022,2026-05-27,p.lindqvist,8000,,2022-09-06,dmy,2026-05-27,iso,,empty,FR,mavimarsolutions.eu,mavimarsolutions,declared,1,mavimarsolutions,,,ENT-10472,1,
ACC-015337,Neotasworks,,Education,51-200,france,lead,28/04/2020,01/25/24,p.lindqvist,,,2020-04-28,dmy,2024-01-25,mdy,,empty,FR,,neotasworks,inferred_from_contacts,1,neotasworks,,,ENT-11445,0,ACC-026486
ACC-015816,Iberipramobility SA,iberipramobility.co,Telecom,51-200,Allemagne,prospect,07/05/2022,23/04/2023,m.delacroix,,,2022-05-07,dmy,2023-04-23,dmy,,empty,DE,iberipramobility.co,iberipramobility,declared,1,iberipramobility,,,ENT-08082,1,
ACC-029651,Doriovialabs,,Energy,11-50,FR,lost,29/11/2024,,l.moreau,,,2024-11-29,dmy,,empty,,empty,FR,,doriovialabs,inferred_from_contacts,1,doriovialabs,,,ENT-04144,0,ACC-007373
ACC-020585,Novaquiconseil,novaquiconseil.eu,Automotive,51-200,FRANCE,lead,06/08/18,,m.delacroix,,,2018-06-08,mdy,,empty,,empty,FR,novaquiconseil.eu,novaquiconseil,declared,1,novaquiconseil,,,ENT-12166,0,ACC-001337
ACC-016342,StellalexMobility Group,stellalexmobility.io,Automotive,51-200,germany,lead,17/04/2020,25/05/2021,m.delacroix,,,2020-04-17,dmy,2021-05-25,dmy,,empty,DE,stellalexmobility.io,stellalexmobility,declared,1,stellalexmobility,,,ENT-16151,0,ACC-029336
ACC-007451,Ederitassolutions France,ederitassolutions.eu,Consulting,51-200,UK,lead,2021-12-16,20/04/2022,l.moreau,,,2021-12-16,iso,2022-04-20,dmy,,empty,GB,ederitassolutions.eu,ederitassolutions,declared,1,ederitassolutions,,,ENT-04512,1,
ACC-001437,IvorobelLab & Co,ivorobellab.com,Education,201-500,FR,lost,2018-07-24,26/11/2024,c.rinaldi,,,2018-07-24,iso,2024-11-26,dmy,,empty,FR,ivorobellab.com,ivorobellab,declared,1,ivorobellab,,,ENT-08235,0,ACC-015768
ACC-022426,Fernohaldynamics,fernohaldynamics.com,Telecom,51-200,FRANCE,lead,08/14/20,08/27/25,l.moreau,,,2020-08-14,mdy,2025-08-27,mdy,,empty,FR,fernohaldynamics.com,fernohaldynamics,declared,1,fernohaldynamics,,,ENT-05504,0,ACC-026135
ACC-007376,VespilumLab & Co,vespilumlab.fr,Agriculture,201-500,france,lead,2019-12-26,2026-01-29,,,,2019-12-26,iso,2026-01-29,iso,,empty,FR,vespilumlab.fr,vespilumlab,declared,1,vespilumlab,,,ENT-19052,1,
ACC-007191,Cortihalimmo SA,cortihalimmo.com,Consulting,201-500,Suisse,prospect,2022-09-19,,t.becker,,,2022-09-19,iso,,empty,,empty,CH,cortihalimmo.com,cortihalimmo,declared,1,cortihalimmo,,,ENT-03048,1,
ACC-006344,ZephiConsulting,zephiconsulting.co,Agriculture,11-50,France,prospect,28/07/2024,18/04/2025,c.rinaldi,,,2024-07-28,dmy,2025-04-18,dmy,,empty,FR,zephiconsulting.co,zephiconsulting,declared,1,zephiconsulting,,,ENT-20143,0,ACC-000301
ACC-006465,GallibelSystems,gallibelsystems.com,Financial Services,5000+,germany,lost,2022-01-01,2024-03-04,a.morel,,,2022-01-01,iso,2024-03-04,iso,,empty,DE,gallibelsystems.com,gallibelsystems,declared,1,gallibelsystems,,,ENT-06196,0,ACC-002450
ACC-014727,OvalitasDynamics,www.ovalitasdynamics.com,,11-50,France,lead,03/05/2025,,,,,2025-05-03,dmy,,empty,,empty,FR,ovalitasdynamics.com,ovalitasdynamics,declared,1,ovalitasdynamics,,,ENT-13071,1,
ACC-020688,TerralexMobility,terralexmobility.fr,Software,51-200,france,churned,2023-07-08,2025-08-06,j.vandenberg,5000,,2023-07-08,iso,2025-08-06,iso,,empty,FR,terralexmobility.fr,terralexmobility,declared,1,terralexmobility,,,ENT-17376,1,
ACC-006671,JuntocalFood,juntocalfood.fr,Education,51-200,FR,lead,03/11/2020,02/11/2025,l.moreau,,,2020-11-03,dmy,2025-11-02,dmy,,empty,FR,juntocalfood.fr,juntocalfood,declared,1,juntocalfood,,,ENT-08660,1,
ACC-015418,Lorrilumforge France,lorrilumforge.com,Consulting,11-50,FR,prospect,10/14/21,12/09/21,a.morel,,,2021-10-14,mdy,2021-12-09,mdy,,empty,FR,lorrilumforge.com,lorrilumforge,declared,1,lorrilumforge,,,ENT-09615,1,
ACC-009982,Zephilumlogic SA,zephilumlogic.co,Media,1001-5000,IT,prospect,01/02/21,2022-02-23,c.rinaldi,,,2021-01-02,mdy,2022-02-23,iso,,empty,IT,zephilumlogic.co,zephilumlogic,declared,1,zephilumlogic,,,ENT-20292,1,
ACC-002834,Neofinmobility & Co,neofinmobility.io,Real Estate,51-200,IT,opportunity,05/26/22,09/29/24,l.moreau,,,2022-05-26,mdy,2024-09-29,mdy,,empty,IT,neofinmobility.io,neofinmobility,declared,1,neofinmobility,,,ENT-11170,1,
ACC-010579,SereniquiRetail,sereniquiretail.fr,Education,11-50,Belgium,prospect,05/12/19,2023-05-11,a.morel,,,2019-05-12,mdy,2023-05-11,iso,,empty,BE,sereniquiretail.fr,sereniquiretail,declared,1,sereniquiretail,,,ENT-15460,1,
ACC-005655,OvaliviaServices France,ovaliviaservices.fr,Logistics,201-500,FRANCE,prospect,2026-06-20,13/07/2026,a.morel,,,2026-06-20,iso,2026-07-13,dmy,,empty,FR,ovaliviaservices.fr,ovaliviaservices,declared,1,ovaliviaservices,,,ENT-13130,1,
ACC-000257,Sereniimmo SA,sereniimmo.eu,,51-200,NL,prospect,2024-10-17,12/28/24,m.delacroix,,,2024-10-17,iso,2024-12-28,mdy,,empty,NL,sereniimmo.eu,sereniimmo,declared,1,sereniimmo,,,ENT-15321,1,
ACC-023574,AltabelSolutions SA,altabelsolutions.co,Hospitality,11-50,spain,lead,29/12/2018,2023-12-15,c.rinaldi,,,2018-12-29,dmy,2023-12-15,iso,,empty,ES,altabelsolutions.co,altabelsolutions,declared,1,altabelsolutions,,,ENT-00023,0,ACC-007094
ACC-028877,BRIODORINDUSTRIES,www.briodorindustries.com,Real Estate,1-10,FR,lead,04/25/21,,,,,2021-04-25,mdy,,empty,,empty,FR,briodorindustries.com,briodorindustries,declared,1,briodorindustries,,,ENT-01728,0,ACC-020964
ACC-000965,Belfosolmobility,belfosolmobility.com,Software,11-50,FRANCE,lost,12/04/2018,2026-01-26,,,,2018-04-12,dmy,2026-01-26,iso,,empty,FR,belfosolmobility.com,belfosolmobility,declared,1,belfosolmobility,,,ENT-01588,0,ACC-011346
ACC-003802,NeohalSolutions,neohalsolutions.co,Consulting,11-50,france,prospect,2024-04-04,12/04/2025,j.vandenberg,,,2024-04-04,iso,2025-04-12,dmy,,empty,FR,neohalsolutions.co,neohalsolutions,declared,1,neohalsolutions,,,ENT-11218,1,
ACC-014746,FlexigorFlow Group,flexigorflow.fr,Energy,51-200,IT,customer,06/21/19,14/05/2025,m.delacroix,8000,04/22/27,2019-06-21,mdy,2025-05-14,dmy,2027-04-22,mdy,IT,flexigorflow.fr,flexigorflow,declared,1,flexigorflow,,,ENT-05883,1,
ACC-005598,RapiLabs,rapilabs.com,Energy,11-50,france,lead,12/17/22,,j.vandenberg,,,2022-12-17,mdy,,empty,,empty,FR,rapilabs.com,rapilabs,declared,1,rapilabs,,,ENT-14495,1,
ACC-021814,Rapiflow,www.rapiflow.fr,Automotive,11-50,Espagne,prospect,28/07/2025,2026-07-13,,,,2025-07-28,dmy,2026-07-13,iso,,empty,ES,rapiflow.fr,rapiflow,declared,1,rapiflow,,,ENT-14449,0,ACC-021736
ACC-004407,Novahalservices & Co,novahalservices.co,Agriculture,51-200,France,prospect,02/05/24,,s.okafor,,,2024-02-05,mdy,,empty,,empty,FR,novahalservices.co,novahalservices,declared,1,novahalservices,,,ENT-12043,1,
ACC-007546,TerrapraSolutions & Co,terraprasolutions.fr,Software,11-50,Allemagne,churned,2023-12-02,19/06/2025,l.moreau,3000,,2023-12-02,iso,2025-06-19,dmy,,empty,DE,terraprasolutions.fr,terraprasolutions,declared,1,terraprasolutions,,,ENT-17480,1,
ACC-002164,Fabricallogistics Group,fabricallogistics.com,Logistics,,Germany,lead,17/10/2021,,,,,2021-10-17,dmy,,empty,,empty,DE,fabricallogistics.com,fabricallogistics,declared,1,fabricallogistics,,,ENT-04998,0,ACC-023231
ACC-006508,Haldehalretail,haldehalretail.co,Financial Services,501-1000,France,lost,01/17/23,2023-09-30,j.vandenberg,,,2023-01-17,mdy,2023-09-30,iso,,empty,FR,haldehalretail.co,haldehalretail,declared,1,haldehalretail,,,ENT-07128,1,
ACC-018052,RapilumDynamics SARL,rapilumdynamics.com,Automotive,11-50,france,lead,2024-08-26,29/03/2026,a.morel,,,2024-08-26,iso,2026-03-29,dmy,,empty,FR,rapilumdynamics.com,rapilumdynamics,declared,1,rapilumdynamics,,,ENT-14526,0,ACC-027843
ACC-026675,CauricalLogic SAS,cauricallogic.com,Logistics,201-500,germany,lead,2023-04-25,2026-03-14,m.delacroix,,,2023-04-25,iso,2026-03-14,iso,,empty,DE,cauricallogic.com,cauricallogic,declared,1,cauricallogic,,,ENT-02116,1,
ACC-010136,Lorriviatech & Co,lorriviatech.eu,Automotive,,France,lead,10/05/23,,a.morel,,,2023-10-05,mdy,,empty,,empty,FR,lorriviatech.eu,lorriviatech,declared,1,lorriviatech,,,ENT-09847,1,
ACC-010781,FabrivenEnergie France,,Consulting,1001-5000,Germany,opportunity,2019-10-26,2025-06-12,t.becker,,,2019-10-26,iso,2025-06-12,iso,,empty,DE,,fabrivenenergie,inferred_from_contacts,1,fabrivenenergie,,,ENT-05336,1,
ACC-001604,IberibelLogistics SAS,iberibellogistics.fr,Media,1001-5000,belgium,lead,2022-11-09,09/06/24,,,,2022-11-09,iso,2024-09-06,mdy,,empty,BE,iberibellogistics.fr,iberibellogistics,declared,1,iberibellogistics,,,ENT-07822,1,
ACC-009396,Cendramarlogic & Co,cendramarlogic.io,,201-500,Fr,lead,08/26/25,11/18/25,,,,2025-08-26,mdy,2025-11-18,mdy,,empty,FR,cendramarlogic.io,cendramarlogic,declared,1,cendramarlogic,,,ENT-02718,0,ACC-025501
ACC-024566,Vectomarconseil,vectomarconseil.fr,Software,201-500,Italy,prospect,08/05/2025,,l.moreau,,,2025-05-08,dmy,,empty,,empty,IT,vectomarconseil.fr,vectomarconseil,declared,1,vectomarconseil,,,ENT-18245,1,
ACC-012108,Neobelsystems France,neobelsystems.fr,Real Estate,201-500,FRANCE,lead,2018-06-14,2019-05-21,l.moreau,,,2018-06-14,iso,2019-05-21,iso,,empty,FR,neobelsystems.fr,neobelsystems,declared,1,neobelsystems,,,ENT-11103,1,
ACC-019777,Perritaslogic & Co,perritaslogic.eu,Media,11-50,Germany,prospect,2020-08-23,2025-01-30,s.okafor,,,2020-08-23,iso,2025-01-30,iso,,empty,DE,perritaslogic.eu,perritaslogic,declared,1,perritaslogic,,,ENT-13482,1,
ACC-013354,GrimobelMobility Group,grimobelmobility.com,,501-1000,france,lead,04/11/22,22/01/2025,c.rinaldi,,,2022-04-11,mdy,2025-01-22,dmy,,empty,FR,grimobelmobility.com,grimobelmobility,declared,1,grimobelmobility,,,ENT-06604,1,
ACC-020566,Merifinlogistics,merifinlogistics.fr,Healthcare,51-200,france,lead,01/08/18,08/01/2020,,,,2018-01-08,mdy,2020-01-08,dmy,,empty,FR,merifinlogistics.fr,merifinlogistics,declared,1,merifinlogistics,,,ENT-10756,1,
ACC-028556,WallibelRetail SAS,,Software,51-200,NL,lost,04/07/26,,t.becker,,,2026-04-07,mdy,,empty,,empty,NL,,wallibelretail,inferred_from_contacts,1,wallibelretail,,,ENT-19290,0,ACC-000453
ACC-015195,Caurimarretail France,caurimarretail.co,Healthcare,501-1000,Allemagne,lost,09/02/2018,2021-11-08,j.vandenberg,,,2018-02-09,dmy,2021-11-08,iso,,empty,DE,caurimarretail.co,caurimarretail,declared,1,caurimarretail,,,ENT-02294,1,
ACC-006943,VespiquiPharma,vespiquipharma.com,Agriculture,11-50,Germany,lead,23/11/2018,2021-05-07,,,,2018-11-23,dmy,2021-05-07,iso,,empty,DE,vespiquipharma.com,vespiquipharma,declared,1,vespiquipharma,,,ENT-19152,1,
ACC-004205,NovacalHub,novacalhub.eu,Energy,51-200,ES,prospect,19/07/2025,19/02/2026,a.morel,,,2025-07-19,dmy,2026-02-19,dmy,,empty,ES,novacalhub.eu,novacalhub,declared,1,novacalhub,,,ENT-11930,1,
ACC-014239,Rapivenconseil,rapivenconseil.co,Software,11-50,BE,lead,2019-03-28,10/07/2020,p.lindqvist,,,2019-03-28,iso,2020-07-10,dmy,,empty,BE,rapivenconseil.co,rapivenconseil,declared,1,rapivenconseil,,,ENT-14709,1,
ACC-003619,Haldetaspharma,haldetaspharma.co,Media,51-200,Espagne,customer,12/28/23,09/09/24,t.becker,3000,2027-02-11,2023-12-28,mdy,2024-09-09,mdy,2027-02-11,iso,ES,haldetaspharma.co,haldetaspharma,declared,1,haldetaspharma,,,ENT-07349,1,
ACC-015305,RapiviaWorks & Co,rapiviaworks.eu,Telecom,51-200,Allemagne,churned,22/04/2019,2019-05-29,l.moreau,12000,,2019-04-22,dmy,2019-05-29,iso,,empty,DE,rapiviaworks.eu,rapiviaworks,declared,1,rapiviaworks,,,ENT-14752,1,
ACC-024286,Lumiquiforge,lumiquiforge.com,Construction,1001-5000,Pays-Bas,lead,2021-08-05,2022-07-02,a.morel,,,2021-08-05,iso,2022-07-02,iso,,empty,NL,lumiquiforge.com,lumiquiforge,declared,1,lumiquiforge,,,ENT-10125,0,ACC-018167
ACC-008127,IberidorDigital,iberidordigital.eu,Energy,51-200,DE,lead,11/22/20,2025-10-31,,,,2020-11-22,mdy,2025-10-31,iso,,empty,DE,iberidordigital.eu,iberidordigital,declared,1,iberidordigital,,,ENT-07864,1,
ACC-018504,BriotasForge France,briotasforge.eu,Manufacturing,201-500,belgium,customer,2023-11-25,11/26/23,c.rinaldi,3000,07/08/2026,2023-11-25,iso,2023-11-26,mdy,2026-08-07,dmy,BE,briotasforge.eu,briotasforge,declared,1,briotasforge,,,ENT-02028,1,
ACC-024596,BriomarHub Group,briomarhub.eu,Consulting,201-500,FR,lost,07/03/26,07/15/26,m.delacroix,,,2026-07-03,mdy,2026-07-15,mdy,,empty,FR,briomarhub.eu,briomarhub,declared,1,briomarhub,,,ENT-01884,1,
ACC-015622,EderiPartners France,ederipartners.co,Real Estate,1001-5000,FRANCE,lost,29/03/2024,16/01/2026,,,,2024-03-29,dmy,2026-01-16,dmy,,empty,FR,ederipartners.co,ederipartners,declared,1,ederipartners,,,ENT-04395,0,ACC-015229
ACC-007108,Cendrapharma & Co,cendrapharma.co,Manufacturing,1001-5000,Switzerland,customer,2021-11-02,2023-07-07,c.rinaldi,18000,2027-01-06,2021-11-02,iso,2023-07-07,iso,2027-01-06,iso,CH,cendrapharma.co,cendrapharma,declared,1,cendrapharma,,,ENT-02752,1,
ACC-010509,Yellosollogistics SAS,yellosollogistics.fr,,11-50,Fr,lead,03/19/22,05/08/2024,,,,2022-03-19,mdy,2024-08-05,dmy,,empty,FR,yellosollogistics.fr,yellosollogistics,declared,1,yellosollogistics,,,ENT-20012,1,
ACC-027371,EderipraFood SAS,ederiprafood.co,Automotive,51-200,CH,opportunity,03/28/20,02/12/26,p.lindqvist,,,2020-03-28,mdy,2026-02-12,mdy,,empty,CH,ederiprafood.co,ederiprafood,declared,1,ederiprafood,,,ENT-04405,1,
ACC-018814,YellosolRetail France,yellosolretail.co,Energy,11-50,FR,opportunity,12/26/23,2024-03-17,j.vandenberg,,,2023-12-26,mdy,2024-03-17,iso,,empty,FR,yellosolretail.co,yellosolretail,declared,1,yellosolretail,,,ENT-20016,1,
ACC-012769,PrimolexSolutions,primolexsolutions.fr,Healthcare,201-500,France,customer,09/08/18,2026-04-02,j.vandenberg,25000,25/09/2026,2018-09-08,mdy,2026-04-02,iso,2026-09-25,dmy,FR,primolexsolutions.fr,primolexsolutions,declared,1,primolexsolutions,,,ENT-13713,1,
ACC-000452,Nordigorlab,nordigorlab.fr,,5000+,NL,lead,10/11/2023,28/01/2026,p.lindqvist,,,2023-11-10,dmy,2026-01-28,dmy,,empty,NL,nordigorlab.fr,nordigorlab,declared,1,nordigorlab,,,ENT-11599,1,
ACC-025395,Belfofinservices SA,belfofinservices.fr,Energy,51-200,FRANCE,prospect,23/10/2020,,s.okafor,,,2020-10-23,dmy,,empty,,empty,FR,belfofinservices.fr,belfofinservices,declared,1,belfofinservices,,,ENT-01341,0,ACC-018906
ACC-024139,Terracalmedia,terracalmedia.com,Construction,201-500,FRANCE,lost,06/26/18,2022-09-19,s.okafor,,,2018-06-26,mdy,2022-09-19,iso,,empty,FR,terracalmedia.com,terracalmedia,declared,1,terracalmedia,,,ENT-17243,1,
ACC-004182,Grimocalmedia,grimocalmedia.fr,Real Estate,51-200,Espagne,customer,2022-04-26,02/09/26,p.lindqvist,12000,08/10/26,2022-04-26,iso,2026-02-09,mdy,2026-08-10,mdy,ES,grimocalmedia.fr,grimocalmedia,declared,1,grimocalmedia,,,ENT-06624,1,
ACC-000941,DorioquiTech,dorioquitech.com,Logistics,11-50,United Kingdom,lost,2025-01-28,2026-07-16,,,,2025-01-28,iso,2026-07-16,iso,,empty,GB,dorioquitech.com,dorioquitech,declared,1,dorioquitech,,,ENT-04033,0,ACC-028010
ACC-015432,AltahalPharma Group,altahalpharma.co,Energy,5000+,FR,lead,2020-06-17,15/09/2022,p.lindqvist,,,2020-06-17,iso,2022-09-15,dmy,,empty,FR,altahalpharma.co,altahalpharma,declared,1,altahalpharma,,,ENT-00151,1,
ACC-008739,Flexivendynamics France,flexivendynamics.co,Energy,11-50,Spain,prospect,10/18/23,,j.vandenberg,,,2023-10-18,mdy,,empty,,empty,ES,flexivendynamics.co,flexivendynamics,declared,1,flexivendynamics,,,ENT-06130,1,
ACC-024391,FabriviaPharma Group,fabriviapharma.eu,Construction,501-1000,spain,lead,2025-06-22,07/13/26,,,,2025-06-22,iso,2026-07-13,mdy,,empty,ES,fabriviapharma.eu,fabriviapharma,declared,1,fabriviapharma,,,ENT-05371,1,
ACC-008846,Iberihalhub,iberihalhub.fr,Telecom,1-10,FR,lead,25/09/2022,07/10/2022,s.okafor,,,2022-09-25,dmy,2022-10-07,dmy,,empty,FR,iberihalhub.fr,iberihalhub,declared,1,iberihalhub,,,ENT-07948,1,
ACC-028184,Doriogorindustries,doriogorindustries.fr,Software,11-50,Allemagne,opportunity,10/10/19,27/12/2019,,,,2019-10-10,mdy,2019-12-27,dmy,,empty,DE,doriogorindustries.fr,doriogorindustries,declared,1,doriogorindustries,,,ENT-03837,1,
ACC-022221,Ovalihallogistics Group,ovalihallogistics.io,Real Estate,11-50,france,prospect,2019-01-06,2020-05-05,j.vandenberg,,,2019-01-06,iso,2020-05-05,iso,,empty,FR,ovalihallogistics.io,ovalihallogistics,declared,1,ovalihallogistics,,,ENT-12862,1,
ACC-001266,Haldepradata,haldepradata.com,Consulting,11-50,germany,prospect,23/08/2024,01/24/25,l.moreau,,,2024-08-23,dmy,2025-01-24,mdy,,empty,DE,haldepradata.com,haldepradata,declared,1,haldepradata,,,ENT-07237,0,ACC-005977
ACC-015587,PerridorFood SARL,www.perridorfood.io,Real Estate,51-200,BE,lead,12/31/22,12/26/25,j.vandenberg,,,2022-12-31,mdy,2025-12-26,mdy,,empty,BE,perridorfood.io,perridorfood,declared,1,perridorfood,,,ENT-13187,1,
ACC-018873,GrimoConseil SA,grimoconseil.io,Automotive,11-50,FRANCE,lead,07/02/26,07/03/26,m.delacroix,,,2026-07-02,mdy,2026-07-03,mdy,,empty,FR,grimoconseil.io,grimoconseil,declared,1,grimoconseil,,,ENT-06634,0,ACC-008829
ACC-017091,CaurimarFinance,caurimarfinance.fr,Education,51-200,nederland,prospect,29/08/2025,22/03/2026,a.morel,,,2025-08-29,dmy,2026-03-22,dmy,,empty,NL,caurimarfinance.fr,caurimarfinance,declared,1,caurimarfinance,,,ENT-02285,1,
ACC-021503,Ederiviasoft SARL,ederiviasoft.fr,Automotive,501-1000,Espagne,lost,02/03/2020,2021-01-22,,,,2020-03-02,dmy,2021-01-22,iso,,empty,ES,ederiviasoft.fr,ederiviasoft,declared,1,ederiviasoft,,,ENT-04555,0,ACC-016403
ACC-023929,Grimosolconsulting,grimosolconsulting.com,Hospitality,501-1000,FRANCE,prospect,23/08/2019,01/26/26,m.delacroix,,,2019-08-23,dmy,2026-01-26,mdy,,empty,FR,grimosolconsulting.com,grimosolconsulting,declared,1,grimosolconsulting,,,ENT-06905,1,
ACC-019461,Stelladorservices Group,stelladorservices.eu,Media,11-50,germany,lost,06/02/2019,02/04/24,,,,2019-02-06,dmy,2024-02-04,mdy,,empty,DE,stelladorservices.eu,stelladorservices,declared,1,stelladorservices,,,ENT-16047,0,ACC-025908
ACC-015630,Yellogorlab SAS,yellogorlab.eu,Retail,51-200,Fr,lead,02/07/2023,2024-07-09,c.rinaldi,,,2023-07-02,dmy,2024-07-09,iso,,empty,FR,yellogorlab.eu,yellogorlab,declared,1,yellogorlab,,,ENT-19787,1,
ACC-002442,Grimoquifinance,grimoquifinance.co,Financial Services,201-500,Suisse,lost,08/30/18,12/13/18,s.okafor,,,2018-08-30,mdy,2018-12-13,mdy,,empty,CH,grimoquifinance.co,grimoquifinance,declared,1,grimoquifinance,,,ENT-06857,1,
ACC-019988,SylvacalPartners,sylvacalpartners.io,Media,,nederland,customer,09/10/24,21/05/2026,p.lindqvist,25000,06/29/27,2024-09-10,mdy,2026-05-21,dmy,2027-06-29,mdy,NL,sylvacalpartners.io,sylvacalpartners,declared,1,sylvacalpartners,,,ENT-16443,1,
ACC-004151,Yellocalfinance & Co,yellocalfinance.fr,Agriculture,51-200,Belgique,lead,2022-10-31,2024-03-20,p.lindqvist,,,2022-10-31,iso,2024-03-20,iso,,empty,BE,yellocalfinance.fr,yellocalfinance,declared,1,yellocalfinance,,,ENT-19702,1,
ACC-007275,Iberimarlogic,iberimarlogic.fr,Manufacturing,11-50,DE,lead,2020-04-23,,s.okafor,,,2020-04-23,iso,,empty,,empty,DE,iberimarlogic.fr,iberimarlogic,declared,1,iberimarlogic,,,ENT-08028,1,
ACC-003875,Primogorgroup SA,primogorgroup.com,Logistics,501-1000,Fr,churned,14/08/2020,2021-09-05,m.delacroix,12000,,2020-08-14,dmy,2021-09-05,iso,,empty,FR,primogorgroup.com,primogorgroup,declared,1,primogorgroup,,,ENT-13650,0,ACC-004722
ACC-013065,Taloviasolutions,taloviasolutions.io,Logistics,1-10,france,lead,05/02/21,,s.okafor,,,2021-05-02,mdy,,empty,,empty,FR,taloviasolutions.io,taloviasolutions,declared,1,taloviasolutions,,,ENT-17210,1,
ACC-016489,SylvamarLogistics SAS,sylvamarlogistics.com,Real Estate,51-200,Allemagne,opportunity,03/18/19,,c.rinaldi,,,2019-03-18,mdy,,empty,,empty,DE,sylvamarlogistics.com,sylvamarlogistics,declared,1,sylvamarlogistics,,,ENT-16603,1,
ACC-001233,FlexisolRetail & Co,,Automotive,501-1000,spain,lead,22/01/2021,14/12/2025,,,,2021-01-22,dmy,2025-12-14,dmy,,empty,ES,,flexisolretail,inferred_from_contacts,1,flexisolretail,,,ENT-06101,0,ACC-012982
ACC-012037,Vertirinfinance,vertirinfinance.com,Education,51-200,Pays-Bas,lost,12/08/19,12/27/19,l.moreau,,,2019-12-08,mdy,2019-12-27,mdy,,empty,NL,vertirinfinance.com,vertirinfinance,declared,1,vertirinfinance,,,ENT-18757,1,
ACC-029516,Estevaviaworks Group,,Healthcare,1001-5000,DE,lead,03/06/25,,c.rinaldi,,,2025-03-06,mdy,,empty,,empty,DE,,estevaviaworks,inferred_from_contacts,1,estevaviaworks,,,ENT-04958,0,ACC-009773
ACC-014876,TalolumDynamics SA,talolumdynamics.eu,Software,201-500,United Kingdom,lead,16/03/2025,11/25/25,m.delacroix,,,2025-03-16,dmy,2025-11-25,mdy,,empty,GB,talolumdynamics.eu,talolumdynamics,declared,1,talolumdynamics,,,ENT-16980,0,ACC-003464
ACC-008395,NeodorData SA,neodordata.com,Construction,51-200,Espagne,prospect,08/16/22,2026-03-22,,,,2022-08-16,mdy,2026-03-22,iso,,empty,ES,neodordata.com,neodordata,declared,1,neodordata,,,ENT-11133,1,
ACC-021973,Ardengorflow,,Telecom,51-200,Netherlands,customer,2025-08-06,25/11/2025,a.morel,18000,04/09/27,2025-08-06,iso,2025-11-25,dmy,2027-04-09,mdy,NL,,ardengorflow,inferred_from_contacts,1,ardengorflow,,,ENT-00542,1,
ACC-013534,MavicalConseil SA,mavicalconseil.com,Automotive,51-200,Fr,prospect,18/01/2026,14/06/2026,p.lindqvist,,,2026-01-18,dmy,2026-06-14,dmy,,empty,FR,mavicalconseil.com,mavicalconseil,declared,1,mavicalconseil,,,ENT-10279,1,
ACC-027685,Ulmihalsoft Group,ulmihalsoft.fr,Construction,11-50,FR,prospect,17/12/2025,2026-03-30,a.morel,,,2025-12-17,dmy,2026-03-30,iso,,empty,FR,ulmihalsoft.fr,ulmihalsoft,declared,1,ulmihalsoft,,,ENT-17766,1,
ACC-005882,HeliogorImmo SARL,,Media,11-50,Italy,prospect,03/09/2021,01/14/23,m.delacroix,,,2021-09-03,dmy,2023-01-14,mdy,,empty,IT,,heliogorimmo,inferred_from_contacts,1,heliogorimmo,,,ENT-07517,1,
ACC-029658,KelvisolLab,www.kelvisollab.com,Software,1-10,france,prospect,08/25/20,,s.okafor,,,2020-08-25,mdy,,empty,,empty,FR,kelvisollab.com,kelvisollab,declared,1,kelvisollab,,,ENT-09349,0,ACC-019605
ACC-028826,Briobeldigital,briobeldigital.com,Energy,201-500,DE,prospect,2021-09-28,,j.vandenberg,,,2021-09-28,iso,,empty,,empty,DE,briobeldigital.com,briobeldigital,declared,1,briobeldigital,,,ENT-01668,1,
ACC-011565,Lorririnimmo,lorririnimmo.io,Logistics,1-10,FR,lead,2023-03-13,2024-10-01,m.delacroix,,,2023-03-13,iso,2024-10-01,iso,,empty,FR,lorririnimmo.io,lorririnimmo,declared,1,lorririnimmo,,,ENT-09744,1,
ACC-011799,Rapinexconseil,rapinexconseil.com,Telecom,51-200,Germany,lead,2025-02-04,07/09/25,l.moreau,,,2025-02-04,iso,2025-07-09,mdy,,empty,DE,rapinexconseil.com,rapinexconseil,declared,1,rapinexconseil,,,ENT-14570,0,ACC-029965
