entity_id,name,name_norm,master_id,n_records,account_ids,domain,domain_root,country,industry,employee_range,lifecycle_consolidated,a_ete_client,deal_en_cours,arr_eur,arr_actif,arr_ex_client,renewal_date,arr_source_account,owner,owner_source_account,created_date_min,last_activity_max,country_conflict,arr_conflict,owner_conflict,lifecycle_conflict,review_churned_vs_opportunity,owner_a_router,segment,play_segment,segment_evidence
ENT-15477,SerenirinIndustries & Co,serenirinindustries,ACC-011956,1,ACC-011956,,serenirinindustries,FR,Education,11-50,lead,0,0,,,,,,m.delacroix,ACC-011956,2022-08-01,,0,0,0,0,0,0,MORT,aucun,events
ENT-15478,Serenirinlab SARL,serenirinlab,ACC-018278,1,ACC-018278,serenirinlab.eu,serenirinlab,FR,Healthcare,501-1000,prospect,0,0,,,,,,a.morel,ACC-018278,2024-10-26,2025-06-20,0,0,0,0,0,0,MORT,aucun,events
ENT-15479,SerenirinLabs,serenirinlabs,ACC-015103,2,ACC-025404|ACC-015103,serenirinlabs.io,serenirinlabs,ES,Automotive,11-50,lead,0,0,,,,,,t.becker,ACC-015103,2020-12-31,2026-04-05,1,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15480,SerenirinLogistics France,serenirinlogistics,ACC-012123,1,ACC-012123,,serenirinlogistics,FR,,,lost,0,0,,,,,,t.becker,ACC-012123,2026-07-02,2026-07-17,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-15481,Serenirinmedia,serenirinmedia,ACC-011027,1,ACC-011027,serenirinmedia.co,serenirinmedia,IT,Construction,501-1000,lost,0,0,,,,,,,,2021-02-12,2023-09-26,0,0,0,0,0,1,MORT,aucun,events
ENT-15482,Serenirinmobility & Co,serenirinmobility,ACC-004024,2,ACC-001798|ACC-004024,serenirinmobility.co,serenirinmobility,FR,Agriculture,51-200,customer,1,0,40000,40000,,2027-06-17,ACC-004024,c.rinaldi,ACC-004024,2025-04-29,2026-01-11,0,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-15483,SerenirinPartners & Co,serenirinpartners,ACC-019858,1,ACC-019858,serenirinpartners.fr,serenirinpartners,NL,Software,51-200,lead,0,0,,,,,,,,2024-11-06,2025-12-02,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-15484,SerenirinPharma,serenirinpharma,ACC-008318,2,ACC-004095|ACC-008318,serenirinpharma.co,serenirinpharma,FR,Healthcare,201-500,lead,0,0,,,,,,p.lindqvist,ACC-008318,2019-05-19,2026-03-31,0,0,1,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15485,Serenirinservices,serenirinservices,ACC-005013,1,ACC-005013,serenirinservices.io,serenirinservices,BE,Energy,11-50,lead,0,0,,,,,,p.lindqvist,ACC-005013,2022-03-25,2026-02-16,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-15486,Serenirinsoft Group,serenirinsoft,ACC-025822,2,ACC-015836|ACC-025822,serenirinsoft.co,serenirinsoft,FR,Manufacturing,51-200,lead,0,0,,,,,,t.becker,ACC-015836,2020-03-19,2024-10-25,1,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15487,Serenirinsolutions,serenirinsolutions,ACC-012684,1,ACC-012684,serenirinsolutions.com,serenirinsolutions,NL,Real Estate,,churned,1,0,5000,,5000,,ACC-012684,a.morel,ACC-012684,2019-12-02,2022-02-22,0,0,0,0,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-15488,Serenirintech SAS,serenirintech,ACC-026323,2,ACC-026323|ACC-025898,serenirintech.com,serenirintech,ES,Education,5000+,churned,1,0,12000,,12000,,ACC-026323,j.vandenberg,ACC-025898,2018-11-03,2026-07-21,1,1,0,0,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-15489,Serenirinworks,serenirinworks,ACC-016107,3,ACC-029419|ACC-028224|ACC-016107,serenirinworks.com,serenirinworks,FR,Logistics,11-50,prospect,0,0,,,,,,j.vandenberg,ACC-016107,2018-03-13,2025-12-08,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-15490,Sereniservices & Co,sereniservices,ACC-004580,2,ACC-004580|ACC-010599,sereniservices.com,sereniservices,FR,Manufacturing,1-10,prospect,0,0,,,,,,s.okafor,ACC-004580,2022-10-27,2025-07-19,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-15491,Serenisoft & Co,serenisoft,ACC-014519,1,ACC-014519,serenisoft.eu,serenisoft,FR,Media,51-200,lead,0,0,,,,,,p.lindqvist,ACC-014519,2021-10-09,2023-03-01,0,0,0,0,0,0,MORT,aucun,events
ENT-15492,SerenisolConseil SARL,serenisolconseil,ACC-024899,1,ACC-024899,serenisolconseil.fr,serenisolconseil,BE,Agriculture,51-200,opportunity,0,1,,,,,,p.lindqvist,ACC-024899,2022-06-08,2024-10-17,0,0,0,0,0,0,MORT,aucun,events
ENT-15493,SerenisolConsulting & Co,serenisolconsulting,ACC-004977,2,ACC-006527|ACC-004977,serenisolconsulting.com,serenisolconsulting,FR,Consulting,51-200,lead,0,0,,,,,,m.delacroix,ACC-004977,2019-04-24,2025-11-29,0,0,1,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-15494,SerenisolData,serenisoldata,ACC-027130,2,ACC-003102|ACC-027130,serenisoldata.com,serenisoldata,FR,Manufacturing,51-200,customer,1,0,18000,18000,,2027-04-17,ACC-027130,m.delacroix,ACC-027130,2019-12-04,2021-03-09,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-15495,Serenisoldynamics,serenisoldynamics,ACC-005999,1,ACC-005999,serenisoldynamics.fr,serenisoldynamics,FR,Manufacturing,201-500,lead,0,0,,,,,,,,2019-12-29,2025-08-26,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-15496,Serenisolenergie SARL,serenisolenergie,ACC-003431,1,ACC-003431,serenisolenergie.fr,serenisolenergie,FR,Logistics,201-500,prospect,0,0,,,,,,t.becker,ACC-003431,2021-09-19,2022-01-19,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-15497,SerenisolFinance SA,serenisolfinance,ACC-019814,2,ACC-021928|ACC-019814,serenisolfinance.co,serenisolfinance,NL,Financial Services,1001-5000,customer,1,0,8000,8000,,2026-11-11,ACC-019814,a.morel,ACC-019814,2018-12-12,2023-05-14,1,0,0,1,0,0,CLIENT_ACTIF,retention,events
ENT-15498,SerenisolFlow,serenisolflow,ACC-003895,2,ACC-000559|ACC-003895,serenisolflow.io,serenisolflow,IT,Energy,51-200,lead,0,0,,,,,,,,2018-10-26,2026-01-05,1,0,0,1,0,1,PROSPECT_TIEDE,new_business,events
ENT-15499,Serenisolfood Group,serenisolfood,ACC-024161,2,ACC-028966|ACC-024161,serenisolfood.com,serenisolfood,BE,Agriculture,51-200,customer,1,0,40000,40000,,2026-08-28,ACC-024161,s.okafor,ACC-024161,2024-04-30,2026-06-04,0,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-15500,SerenisolForge,serenisolforge,ACC-020598,3,ACC-028435|ACC-020598|ACC-029165,serenisolforge.com,serenisolforge,FR,Agriculture,11-50,churned,1,0,5000,,5000,,ACC-020598,l.moreau,ACC-020598,2018-01-07,2024-12-22,1,0,1,1,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-15501,Serenisolgroup,serenisolgroup,ACC-007195,1,ACC-007195,serenisolgroup.fr,serenisolgroup,DE,Healthcare,51-200,lead,0,0,,,,,,l.moreau,ACC-007195,2024-12-03,2026-02-21,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-15502,Serenisolhub Group,serenisolhub,ACC-016256,1,ACC-016256,serenisolhub.com,serenisolhub,DE,Manufacturing,51-200,lost,0,0,,,,,,j.vandenberg,ACC-016256,2021-05-18,2025-04-04,0,0,0,0,0,0,MORT,aucun,events
ENT-15503,Serenisolimmo,serenisolimmo,ACC-027757,1,ACC-027757,,serenisolimmo,DE,Construction,,lead,0,0,,,,,,c.rinaldi,ACC-027757,2025-11-21,2026-07-07,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15504,SerenisolIndustries SARL,serenisolindustries,ACC-022381,2,ACC-011636|ACC-022381,serenisolindustries.fr,serenisolindustries,DE,Telecom,11-50,customer,1,0,5000,5000,,2027-04-26,ACC-022381,l.moreau,ACC-011636,2022-09-02,2025-04-10,1,0,0,1,0,0,CLIENT_ACTIF,retention,events
ENT-15505,SerenisolLab France,serenisollab,ACC-010521,1,ACC-010521,serenisollab.co,serenisollab,DE,Education,501-1000,opportunity,0,1,,,,,,,,2020-03-06,,0,0,0,0,0,1,MORT,aucun,events
ENT-15506,Serenisollogic SA,serenisollogic,ACC-018730,2,ACC-020160|ACC-018730,serenisollogic.fr,serenisollogic,FR,Automotive,11-50,customer,1,0,40000,40000,,2026-12-01,ACC-018730,a.morel,ACC-018730,2018-02-14,2026-06-07,0,1,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-15507,Serenisolmedia,serenisolmedia,ACC-018625,1,ACC-018625,,serenisolmedia,BE,,501-1000,opportunity,0,1,,,,,,a.morel,ACC-018625,2020-10-27,2024-11-12,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-15508,Serenisolmobility Group,serenisolmobility,ACC-006837,2,ACC-006837|ACC-001022,serenisolmobility.com,serenisolmobility,GB,Media,11-50,prospect,0,0,,,,,,,,2020-04-27,2023-09-01,1,0,0,1,0,1,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15509,Serenisolpharma Group,serenisolpharma,ACC-015216,1,ACC-015216,,serenisolpharma,ES,Telecom,1-10,lead,0,0,,,,,,s.okafor,ACC-015216,2025-12-05,2026-04-14,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-15510,SerenisolRetail & Co,serenisolretail,ACC-017105,1,ACC-017105,serenisolretail.fr,serenisolretail,DE,Telecom,201-500,churned,1,0,5000,,5000,,ACC-017105,c.rinaldi,ACC-017105,2024-07-27,2026-05-31,0,0,0,0,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-15511,SerenisolServices,serenisolservices,ACC-003956,1,ACC-003956,,serenisolservices,FR,Education,501-1000,customer,1,0,5000,5000,,2026-11-12,ACC-003956,j.vandenberg,ACC-003956,2020-12-27,,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-15512,SerenisolSoft SAS,serenisolsoft,ACC-018967,1,ACC-018967,serenisolsoft.com,serenisolsoft,DE,Financial Services,1001-5000,opportunity,0,1,,,,,,p.lindqvist,ACC-018967,2022-08-10,2025-09-08,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-15513,Serenisolsolutions SA,serenisolsolutions,ACC-024920,1,ACC-024920,serenisolsolutions.eu,serenisolsolutions,FR,Financial Services,51-200,opportunity,0,1,,,,,,,,2022-12-09,2023-03-02,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-15514,Serenisolsystems SAS,serenisolsystems,ACC-021491,2,ACC-021491|ACC-020092,serenisolsystems.com,serenisolsystems,BE,Software,51-200,lead,0,0,,,,,,t.becker,ACC-021491,2021-04-17,2026-07-11,0,0,1,0,0,0,DORMANT,aucun,declared_field
ENT-15515,Serenisoltech,serenisoltech,ACC-006459,1,ACC-006459,serenisoltech.com,serenisoltech,FR,Consulting,,churned,1,0,8000,,8000,,ACC-006459,,,2025-06-06,2025-11-05,0,0,0,0,0,1,EX_CLIENT_REACTIF,win_back,events
ENT-15516,SereniSolutions France,serenisolutions,ACC-009008,2,ACC-009008|ACC-018113,serenisolutions.com,serenisolutions,DE,Media,201-500,churned,1,0,12000,,12000,,ACC-009008,j.vandenberg,ACC-009008,2018-01-23,,1,0,1,1,0,0,EX_CLIENT,win_back_froid,events
ENT-15517,SerenisolWorks France,serenisolworks,ACC-027886,1,ACC-027886,serenisolworks.fr,serenisolworks,FR,Retail,1-10,opportunity,0,1,,,,,,,,2023-03-24,,0,0,0,0,0,1,MORT,aucun,events
ENT-15518,SereniSystems,serenisystems,ACC-017138,2,ACC-026758|ACC-017138,serenisystems.eu,serenisystems,ES,Education,51-200,prospect,0,0,,,,,,c.rinaldi,ACC-017138,2020-10-04,2025-08-30,1,0,1,1,0,0,DORMANT,aucun,declared_field
ENT-15519,SerenitasConseil,serenitasconseil,ACC-026821,1,ACC-026821,serenitasconseil.fr,serenitasconseil,FR,Telecom,11-50,lead,0,0,,,,,,s.okafor,ACC-026821,2026-02-24,2026-05-18,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-15520,SerenitasConsulting & Co,serenitasconsulting,ACC-016525,1,ACC-016525,serenitasconsulting.eu,serenitasconsulting,FR,Automotive,51-200,lead,0,0,,,,,,p.lindqvist,ACC-016525,2021-10-06,2023-09-10,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15521,Serenitasdata SAS,serenitasdata,ACC-018860,1,ACC-018860,serenitasdata.fr,serenitasdata,CH,Logistics,51-200,prospect,0,0,,,,,,,,2024-05-26,2025-03-03,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-15522,Serenitasdynamics,serenitasdynamics,ACC-028131,1,ACC-028131,serenitasdynamics.com,serenitasdynamics,CH,Software,501-1000,lead,0,0,,,,,,,,2025-01-12,2025-03-25,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-15523,SerenitasFinance France,serenitasfinance,ACC-008958,2,ACC-003190|ACC-008958,serenitasfinance.com,serenitasfinance,FR,Agriculture,51-200,lead,0,0,,,,,,j.vandenberg,ACC-003190,2019-05-31,2026-01-15,0,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15524,SerenitasFlow,serenitasflow,ACC-004509,2,ACC-003029|ACC-004509,serenitasflow.com,serenitasflow,FR,Automotive,11-50,customer,1,1,18000,18000,,2027-05-06,ACC-004509,j.vandenberg,ACC-004509,2019-02-03,2022-11-23,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-15525,Serenitasforge & Co,serenitasforge,ACC-006057,1,ACC-006057,serenitasforge.fr,serenitasforge,FR,,51-200,prospect,0,0,,,,,,p.lindqvist,ACC-006057,2026-07-18,2026-07-18,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-15526,Serenitasgroup Group,serenitasgroup,ACC-019024,1,ACC-019024,serenitasgroup.io,serenitasgroup,FR,Telecom,51-200,customer,1,0,12000,12000,,2026-12-07,ACC-019024,p.lindqvist,ACC-019024,2018-01-17,2018-07-26,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-15527,SerenitasHub,serenitashub,ACC-010947,1,ACC-010947,,serenitashub,ES,Financial Services,501-1000,lost,0,0,,,,,,m.delacroix,ACC-010947,2025-12-19,2026-02-19,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-15528,Serenitasindustries France,serenitasindustries,ACC-002665,1,ACC-002665,serenitasindustries.fr,serenitasindustries,NL,Hospitality,501-1000,prospect,0,0,,,,,,j.vandenberg,ACC-002665,2024-05-08,2024-08-13,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-15529,Serenitaslabs,serenitaslabs,ACC-027938,2,ACC-027938|ACC-026372,serenitaslabs.io,serenitaslabs,DE,Agriculture,51-200,prospect,0,0,,,,,,j.vandenberg,ACC-027938,2021-12-04,2024-12-31,1,0,1,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15530,SerenitasLogic Group,serenitaslogic,ACC-009800,1,ACC-009800,serenitaslogic.fr,serenitaslogic,FR,Retail,501-1000,lead,0,0,,,,,,,,2021-05-16,2021-05-20,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-15531,Serenitaslogistics,serenitaslogistics,ACC-025140,1,ACC-025140,serenitaslogistics.com,serenitaslogistics,FR,Energy,501-1000,opportunity,0,1,,,,,,t.becker,ACC-025140,2022-07-30,,0,0,0,0,0,0,MORT,aucun,events
ENT-15532,Serenitasmedia SA,serenitasmedia,ACC-004559,2,ACC-021759|ACC-004559,serenitasmedia.com,serenitasmedia,FR,Financial Services,1001-5000,prospect,0,0,,,,,,l.moreau,ACC-004559,2019-01-05,2026-05-30,0,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-15533,Serenitasmobility & Co,serenitasmobility,ACC-018626,2,ACC-018626|ACC-025497,serenitasmobility.com,serenitasmobility,DE,Real Estate,1-10,prospect,0,0,,,,,,l.moreau,ACC-018626,2020-03-19,2025-10-17,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-15534,Serenitaspartners France,serenitaspartners,ACC-013549,2,ACC-013549|ACC-001260,serenitaspartners.io,serenitaspartners,FR,Real Estate,11-50,churned,1,0,5000,,5000,,ACC-013549,j.vandenberg,ACC-013549,2018-05-10,2026-06-26,0,0,1,1,0,0,EX_CLIENT,win_back_froid,events
ENT-15535,Serenitasretail,serenitasretail,ACC-008888,1,ACC-008888,serenitasretail.com,serenitasretail,FR,Retail,201-500,customer,1,0,18000,18000,,2027-07-15,ACC-008888,,,2025-01-06,2025-04-20,0,0,0,0,0,1,CLIENT_ACTIF,retention,events
ENT-15536,Serenitassolutions SA,serenitassolutions,ACC-027457,3,ACC-017606|ACC-027457|ACC-029236,serenitassolutions.fr,serenitassolutions,DE,Agriculture,501-1000,lead,0,0,,,,,,m.delacroix,ACC-027457,2021-01-31,2025-02-18,1,0,1,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-15537,Serenitasworks SAS,serenitasworks,ACC-002480,1,ACC-002480,serenitasworks.io,serenitasworks,NL,Consulting,51-200,prospect,0,0,,,,,,,,2022-02-26,2026-01-12,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-15538,Serenitech France,serenitech,ACC-003844,2,ACC-019512|ACC-003844,serenitech.co,serenitech,BE,Automotive,11-50,prospect,0,0,,,,,,t.becker,ACC-003844,2021-11-01,2025-06-08,1,0,1,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15539,SerenivenConseil,serenivenconseil,ACC-015771,1,ACC-015771,serenivenconseil.io,serenivenconseil,BE,Retail,1-10,opportunity,0,1,,,,,,,,2020-05-27,2022-04-17,0,0,0,0,0,1,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15540,SerenivenConsulting,serenivenconsulting,ACC-010768,2,ACC-019201|ACC-010768,serenivenconsulting.com,serenivenconsulting,FR,Logistics,11-50,opportunity,0,1,,,,,,s.okafor,ACC-019201,2019-03-18,2024-08-30,0,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-15541,SerenivenDigital SARL,serenivendigital,ACC-000497,1,ACC-000497,serenivendigital.fr,serenivendigital,FR,Logistics,11-50,opportunity,0,1,,,,,,a.morel,ACC-000497,2019-12-31,2024-10-20,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15542,SerenivenDynamics,serenivendynamics,ACC-018845,2,ACC-018845|ACC-027221,serenivendynamics.co,serenivendynamics,FR,Manufacturing,51-200,prospect,0,0,,,,,,,,2018-03-04,2019-10-25,1,0,0,1,0,1,PROSPECT_TIEDE,new_business,events
ENT-15543,Serenivenfinance,serenivenfinance,ACC-013099,1,ACC-013099,serenivenfinance.io,serenivenfinance,BE,Software,501-1000,churned,1,0,12000,,12000,,ACC-013099,c.rinaldi,ACC-013099,2024-03-04,2024-10-26,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-15544,SerenivenFlow Group,serenivenflow,ACC-016104,1,ACC-016104,serenivenflow.com,serenivenflow,IT,Agriculture,201-500,prospect,0,0,,,,,,j.vandenberg,ACC-016104,2024-04-23,2025-07-04,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-15545,SerenivenForge,serenivenforge,ACC-014406,1,ACC-014406,serenivenforge.eu,serenivenforge,FR,Retail,11-50,lead,0,0,,,,,,m.delacroix,ACC-014406,2024-05-04,,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-15546,SerenivenGroup,serenivengroup,ACC-015025,1,ACC-015025,serenivengroup.com,serenivengroup,NL,Agriculture,1-10,lead,0,0,,,,,,j.vandenberg,ACC-015025,2019-02-21,2024-09-11,0,0,0,0,0,0,MORT,aucun,events
ENT-15547,Serenivenhub France,serenivenhub,ACC-014960,1,ACC-014960,serenivenhub.com,serenivenhub,CH,Energy,1001-5000,customer,1,0,12000,12000,,2026-10-13,ACC-014960,,,2018-01-25,2025-06-27,0,0,0,0,0,1,CLIENT_ACTIF,retention,events
ENT-15548,Serenivenimmo,serenivenimmo,ACC-006437,1,ACC-006437,serenivenimmo.com,serenivenimmo,ES,Agriculture,501-1000,lead,0,0,,,,,,s.okafor,ACC-006437,2018-02-25,,0,0,0,0,0,0,MORT,aucun,events
ENT-15549,Serenivenindustries,serenivenindustries,ACC-007907,2,ACC-007907|ACC-014498,serenivenindustries.eu,serenivenindustries,FR,Media,5000+,lead,0,0,,,,,,s.okafor,ACC-007907,2019-07-06,2025-12-19,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-15550,SerenivenLab & Co,serenivenlab,ACC-015163,2,ACC-015163|ACC-012523,serenivenlab.com,serenivenlab,NL,Real Estate,1-10,customer,1,0,25000,25000,,2027-02-11,ACC-015163,j.vandenberg,ACC-015163,2019-08-17,2024-09-23,1,1,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-15551,Serenivenlogic,serenivenlogic,ACC-026957,1,ACC-026957,serenivenlogic.fr,serenivenlogic,BE,Consulting,501-1000,lost,0,0,,,,,,c.rinaldi,ACC-026957,2020-07-21,2023-11-12,0,0,0,0,0,0,MORT,aucun,events
ENT-15552,SerenivenLogistics SA,serenivenlogistics,ACC-010907,1,ACC-010907,serenivenlogistics.fr,serenivenlogistics,GB,Hospitality,51-200,lost,0,0,,,,,,s.okafor,ACC-010907,2020-07-16,,0,0,0,0,0,0,MORT,aucun,events
ENT-15553,Serenivenmedia France,serenivenmedia,ACC-007427,2,ACC-007427|ACC-025793,serenivenmedia.com,serenivenmedia,ES,Education,1001-5000,prospect,0,0,,,,,,p.lindqvist,ACC-007427,2022-11-09,2023-10-03,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-15554,Serenivenmobility Group,serenivenmobility,ACC-022620,2,ACC-022620|ACC-029091,serenivenmobility.fr,serenivenmobility,IT,,201-500,prospect,0,0,,,,,,c.rinaldi,ACC-022620,2019-02-08,2019-05-12,0,0,0,1,0,0,MORT,aucun,events
ENT-15555,SerenivenPartners France,serenivenpartners,ACC-004679,2,ACC-004679|ACC-002177,serenivenpartners.com,serenivenpartners,FR,Education,11-50,opportunity,0,1,,,,,,a.morel,ACC-004679,2018-09-16,2026-02-16,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-15556,SerenivenPharma,serenivenpharma,ACC-004574,1,ACC-004574,serenivenpharma.fr,serenivenpharma,BE,Automotive,11-50,lost,0,0,,,,,,m.delacroix,ACC-004574,2019-11-04,2021-01-07,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-15557,Serenivenretail SAS,serenivenretail,ACC-014997,3,ACC-026217|ACC-029046|ACC-014997,serenivenretail.com,serenivenretail,BE,Logistics,201-500,customer,1,0,40000,40000,,2026-11-14,ACC-014997,l.moreau,ACC-014997,2019-12-24,2026-07-16,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-15558,SerenivenSoft Group,serenivensoft,ACC-028936,2,ACC-028936|ACC-020809,serenivensoft.io,serenivensoft,GB,Manufacturing,11-50,prospect,0,0,,,,,,s.okafor,ACC-028936,2024-03-14,2024-10-12,0,0,1,1,0,0,MORT,aucun,events
ENT-15559,Serenivensystems Group,serenivensystems,ACC-009078,1,ACC-009078,serenivensystems.com,serenivensystems,FR,Media,1-10,lead,0,0,,,,,,t.becker,ACC-009078,2023-09-12,2025-07-06,0,0,0,0,0,0,MORT,aucun,events
ENT-15560,Sereniviaconseil SAS,sereniviaconseil,ACC-021009,1,ACC-021009,sereniviaconseil.io,sereniviaconseil,IT,Education,11-50,customer,1,0,25000,25000,,2027-01-08,ACC-021009,s.okafor,ACC-021009,2020-04-07,2021-01-16,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-15561,Sereniviaconsulting & Co,sereniviaconsulting,ACC-008622,1,ACC-008622,sereniviaconsulting.co,sereniviaconsulting,FR,Manufacturing,1-10,prospect,0,0,,,,,,j.vandenberg,ACC-008622,2026-04-24,2026-07-18,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-15562,SereniviaData,sereniviadata,ACC-003428,2,ACC-022930|ACC-003428,sereniviadata.com,sereniviadata,FR,Telecom,51-200,customer,1,0,3000,3000,,2026-09-24,ACC-003428,j.vandenberg,ACC-003428,2018-10-03,2025-11-03,0,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-15563,Sereniviaenergie,sereniviaenergie,ACC-019571,2,ACC-020775|ACC-019571,sereniviaenergie.fr,sereniviaenergie,FR,Logistics,501-1000,prospect,0,0,,,,,,l.moreau,ACC-020775,2018-10-21,2024-08-12,1,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15564,Sereniviafinance & Co,sereniviafinance,ACC-012615,1,ACC-012615,sereniviafinance.com,sereniviafinance,FR,Software,501-1000,lead,0,0,,,,,,j.vandenberg,ACC-012615,2018-01-11,2021-06-20,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-15565,Sereniviaflow Group,sereniviaflow,ACC-021797,1,ACC-021797,sereniviaflow.com,sereniviaflow,FR,Retail,51-200,opportunity,0,1,,,,,,s.okafor,ACC-021797,2018-05-27,2023-06-03,0,0,0,0,0,0,MORT,aucun,events
ENT-15566,Sereniviafood Group,sereniviafood,ACC-014315,2,ACC-014315|ACC-019767,sereniviafood.com,sereniviafood,ES,Healthcare,11-50,lead,0,0,,,,,,s.okafor,ACC-014315,2023-09-08,2026-05-25,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-15567,SereniviaForge SA,sereniviaforge,ACC-022623,2,ACC-022623|ACC-020425,sereniviaforge.eu,sereniviaforge,DE,Consulting,11-50,churned,1,0,3000,,3000,,ACC-022623,l.moreau,ACC-022623,2024-06-26,2026-02-08,1,0,1,1,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-15568,SereniviaGroup & Co,sereniviagroup,ACC-003512,2,ACC-003512|ACC-012144,sereniviagroup.fr,sereniviagroup,BE,Logistics,501-1000,lead,0,0,,,,,,a.morel,ACC-003512,2020-03-13,2026-07-21,0,0,1,0,0,0,DORMANT,aucun,declared_field
ENT-15569,Sereniviaimmo,sereniviaimmo,ACC-017587,1,ACC-017587,sereniviaimmo.fr,sereniviaimmo,FR,Consulting,501-1000,lead,0,0,,,,,,c.rinaldi,ACC-017587,2024-12-24,2025-10-13,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-15570,Serenivialab SAS,serenivialab,ACC-009135,1,ACC-009135,serenivialab.fr,serenivialab,DE,Education,11-50,prospect,0,0,,,,,,c.rinaldi,ACC-009135,2020-04-19,2020-08-05,0,0,0,0,0,0,MORT,aucun,events
ENT-15571,Serenivialabs,serenivialabs,ACC-016478,2,ACC-029035|ACC-016478,serenivialabs.com,serenivialabs,NL,Financial Services,501-1000,opportunity,0,1,,,,,,a.morel,ACC-016478,2025-10-13,2026-07-20,0,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-15572,SereniviaLogic & Co,serenivialogic,ACC-002521,1,ACC-002521,serenivialogic.com,serenivialogic,NL,Education,201-500,prospect,0,0,,,,,,t.becker,ACC-002521,2025-09-29,2025-12-03,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
