contact_id,entity_id,entreprise,job_title,persona_tier,raison,adresse_a_existe,linkedin_vu,nb_events_net
CON-011629,ENT-06377,GallimarLabs,Head of HR Operations,buyer,sans_adresse,1,0,2
CON-057271,ENT-19578,Wallirinsoft,HR Assistant,utilisateur,adresse_perso,1,0,1
CON-004137,ENT-15416,Sereninexworks,HR Director,buyer,sans_adresse,1,0,2
CON-044738,ENT-02693,Cendralummobility,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-011089,ENT-18777,Vertisolconseil & Co,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-047587,ENT-09405,Kelviviadigital,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-064972,ENT-12964,Ovalinexpharma Group,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-024084,ENT-17934,UlmirinPharma SA,Head of People,buyer,adresse_perso,0,0,0
CON-019043,ENT-06611,GrimobelTech SARL,HR Business Partner,champion,adresse_perso,1,0,2
CON-003705,ENT-03481,DelfilexSoft SAS,HRBP,champion,sans_adresse,0,0,0
CON-030776,ENT-02444,Cauritaslogistics,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-053721,ENT-01507,Belfopragroup,HR Intern,bruit,sans_adresse,1,0,3
CON-059631,ENT-02707,CendramarEnergie Group,HR Assistant,utilisateur,sans_adresse,1,0,2
CON-014120,ENT-13809,Primoquifinance & Co,HR Intern,bruit,adresse_perso,0,0,0
CON-024239,ENT-18573,Vertigorservices SA,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-033105,ENT-06448,GalliquiFood SARL,People Ops Coordinator,utilisateur,adresse_perso,1,0,2
CON-035479,ENT-01088,AxiopraHub France,Charge de recrutement,utilisateur,adresse_perso,1,0,2
CON-071666,ENT-05860,FlexifinImmo France,HR Intern,bruit,sans_adresse,0,0,0
CON-000332,ENT-14056,Quantiforge,COO,buyer,sans_adresse,1,0,4
CON-050126,ENT-03926,DoriolumLogistics & Co,Head of Talent Acquisition,buyer,sans_adresse,1,0,1
CON-052968,ENT-11481,Neovialogistics,,sans_titre,sans_adresse,0,0,0
CON-066233,ENT-13816,Primoquilabs,HR Director,buyer,sans_adresse,0,0,0
CON-028287,ENT-03586,Delfiquigroup,HR Business Partner,champion,sans_adresse,1,0,5
CON-072805,ENT-03816,DoriofinMedia SAS,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-070671,ENT-05162,FabrimarDynamics Group,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-010617,ENT-11899,NovabelDigital & Co,HR Manager,champion,adresse_perso,0,0,0
CON-009540,ENT-17586,Terravenlogic,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-064169,ENT-01028,AxiolumMedia SAS,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-026276,ENT-08294,IvorodorSoft France,,sans_titre,sans_adresse,1,0,2
CON-056891,ENT-08638,JuntobelFinance,Recruiter,utilisateur,adresse_perso,0,0,0
CON-042231,ENT-02930,CortibelLogic,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-050732,ENT-05563,FernolumLabs SA,HR Business Partner,champion,adresse_perso,0,0,0
CON-032859,ENT-14606,Rapipralab,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-026183,ENT-10422,MavilexMobility,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-032497,ENT-00679,ArdenpraData SARL,HR Intern,bruit,sans_adresse,0,0,0
CON-039623,ENT-13095,Ovalivenenergie,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-059404,ENT-18338,VectoquiSolutions Group,Executive Assistant,bruit,sans_adresse,0,0,0
CON-054262,ENT-07639,HelionexLogistics SAS,VP Human Resources,buyer,sans_adresse,1,0,2
CON-051224,ENT-05862,FlexifinLabs,Talent Acquisition Specialist,utilisateur,adresse_perso,1,0,2
CON-008525,ENT-00326,Altarinpharma France,,sans_titre,sans_adresse,0,0,0
CON-015182,ENT-09530,Lorrifintech & Co,,sans_titre,adresse_perso,0,0,0
CON-000061,ENT-09519,Lorrifinindustries Group,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-066964,ENT-04361,EderimarLabs SARL,HR Intern,bruit,sans_adresse,1,0,2
CON-037771,ENT-16046,Stelladorretail,HR Manager,champion,sans_adresse,1,0,1
CON-011000,ENT-19788,Yellogorlabs,Office Manager,bruit,sans_adresse,0,0,0
CON-013303,ENT-08009,IberilumPartners,HR Assistant,utilisateur,sans_adresse,1,0,5
CON-055420,ENT-16203,StellamarWorks SA,Chief People Officer,buyer,adresse_perso,0,0,0
CON-019750,ENT-19199,VespisolLabs & Co,VP People,buyer,adresse_perso,0,0,0
CON-005544,ENT-02186,Caurigordata,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-009288,ENT-09986,Lumihalfinance SAS,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-062492,ENT-00854,AxiobelIndustries SARL,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-042454,ENT-12793,Ovalidorworks,HR Manager,champion,adresse_perso,1,0,9
CON-068688,ENT-06273,GalliForge SA,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-003703,ENT-03481,DelfilexSoft SAS,Talent Acquisition Manager,champion,adresse_perso,1,0,3
CON-043247,ENT-09056,KelvibelTech France,HR Manager,champion,adresse_perso,0,0,0
CON-005651,ENT-15008,RoccaPharma SAS,Compensation & Benefits Manager,champion,sans_adresse,1,0,5
CON-009206,ENT-00954,AxiogorLogic,People Ops Manager,champion,adresse_perso,1,0,1
CON-015904,ENT-15388,SerenimarSolutions SARL,Recruiter,utilisateur,sans_adresse,0,0,0
CON-001528,ENT-09162,KelvihalMobility & Co,HR Intern,bruit,sans_adresse,0,0,0
CON-020026,ENT-16022,Stellaconseil SA,Talent Acquisition Specialist,utilisateur,sans_adresse,1,0,4
CON-062447,ENT-05892,Flexigorpartners SA,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-030006,ENT-08731,Juntogordigital France,CHRO,buyer,sans_adresse,0,0,0
CON-041975,ENT-14399,RapicalWorks France,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-071855,ENT-10753,MerifinLab,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-052641,ENT-07851,Ibericalretail,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-034657,ENT-16040,Stelladorlogic France,CHRO,buyer,adresse_perso,0,0,0
CON-022909,ENT-19754,Yellofinenergie,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-004525,ENT-04926,Estevavenmobility SARL,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-017478,ENT-03702,DelfivenSoft SAS,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-074832,ENT-02313,Caurinexlab SA,Talent Acquisition Manager,champion,adresse_perso,1,1,3
CON-002844,ENT-05857,FlexifinFood SA,Responsable Recrutement,champion,adresse_perso,1,0,2
CON-014414,ENT-16392,StellaviaForge SARL,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-075998,ENT-05890,FlexigorLogic,,sans_titre,sans_adresse,0,0,0
CON-027690,ENT-08119,IberirinEnergie,HR Officer,utilisateur,adresse_perso,0,0,0
CON-015580,ENT-00890,Axiocalworks SARL,CHRO,buyer,sans_adresse,0,0,0
CON-011277,ENT-14324,QuantivenPharma,Talent Acquisition Manager,champion,sans_adresse,0,0,0
CON-043170,ENT-05818,FlexicalSoft,Directrice RH,buyer,sans_adresse,1,0,5
CON-058363,ENT-03592,Delfiquiretail SAS,HR Business Partner,champion,sans_adresse,0,0,0
CON-023024,ENT-05721,Fernotasflow,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-028030,ENT-07598,HeliolumSystems France,HRBP,champion,sans_adresse,0,0,0
CON-020488,ENT-19151,Vespiquimobility France,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-042062,ENT-17108,TalorinServices Group,People Ops Coordinator,utilisateur,sans_adresse,1,0,1
CON-001922,ENT-19942,Yellopramedia & Co,,sans_titre,adresse_perso,1,0,9
CON-012570,ENT-14017,Quantidormobility France,HR Intern,bruit,adresse_perso,0,0,0
CON-068434,ENT-00053,AltaData,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-010307,ENT-08398,IvorolumData Group,CHRO,buyer,sans_adresse,0,0,0
CON-013295,ENT-03764,Doriocalservices,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-000393,ENT-00755,ArdensolEnergie,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-066507,ENT-01788,BriogorSoft,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-001696,ENT-00912,Axiodorservices SA,HR Business Partner,champion,sans_adresse,1,0,4
CON-025057,ENT-06285,GalligorLogic SAS,,sans_titre,sans_adresse,0,0,0
CON-006646,ENT-13332,Perrimarfood SAS,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-020709,ENT-03983,Dorionexservices & Co,Executive Assistant,bruit,sans_adresse,0,0,0
CON-060879,ENT-13388,Perripramedia SARL,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-037797,ENT-05069,Fabrigorflow SAS,HR Intern,bruit,sans_adresse,0,0,0
CON-014955,ENT-12819,OvalifinTech Group,HR Business Partner,champion,sans_adresse,1,0,3
CON-005348,ENT-17154,Talotaspartners,Executive Assistant,bruit,sans_adresse,1,0,3
CON-067379,ENT-07719,Heliosolflow,HR Business Partner,champion,sans_adresse,0,0,0
CON-044672,ENT-14038,QuantifinGroup Group,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-037683,ENT-13645,PrimogorEnergie,VP People,buyer,sans_adresse,1,0,4
CON-015957,ENT-05100,FabrihalMobility SARL,Executive Assistant,bruit,sans_adresse,0,0,0
CON-027265,ENT-00123,Altagorlogic,CHRO,buyer,sans_adresse,0,0,0
CON-046207,ENT-12461,Optilexconseil France,Talent Acquisition Manager,champion,sans_adresse,1,0,5
CON-043121,ENT-01232,Axioviaimmo,HR Intern,bruit,adresse_perso,1,0,4
CON-071550,ENT-09275,KelvipraImmo,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-055232,ENT-07269,Haldequilabs Group,Office Manager,bruit,adresse_perso,1,0,2
CON-021030,ENT-04313,Ederilexgroup Group,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-033530,ENT-02434,Cauritasenergie,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-076027,ENT-17641,UlmicalDigital SA,,sans_titre,adresse_perso,0,0,0
CON-035862,ENT-06760,GrimolexWorks,HR Officer,utilisateur,adresse_perso,0,0,0
CON-001230,ENT-03929,DoriolumPartners & Co,Responsable Recrutement,champion,sans_adresse,1,1,3
CON-045999,ENT-02639,CendrahalLogic SARL,HR Intern,bruit,adresse_perso,0,0,0
CON-071493,ENT-04033,Dorioquitech SA,CEO,buyer,adresse_perso,0,0,0
CON-044939,ENT-13500,Perrivenfood Group,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-051382,ENT-06211,Gallicalmobility,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-071819,ENT-15142,RoccavenForge,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-063628,ENT-04517,EderivenData,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-003938,ENT-07899,IberifinIndustries Group,Directeur RH,buyer,adresse_perso,0,0,0
CON-015576,ENT-04544,EderiviaFlow & Co,HR Officer,utilisateur,adresse_perso,0,0,0
CON-010922,ENT-12942,OvalimarRetail,Charge de recrutement,utilisateur,sans_adresse,1,0,5
CON-023976,ENT-11058,Merivensolutions,Chargee de recrutement,utilisateur,sans_adresse,1,1,13
CON-069672,ENT-01802,BriohalGroup France,VP Human Resources,buyer,sans_adresse,0,0,0
CON-044279,ENT-01919,BrionexSolutions,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-041482,ENT-19524,WallipraIndustries SA,Head of HR Operations,buyer,adresse_perso,1,0,8
CON-056969,ENT-19406,Wallihalindustries,People Ops Coordinator,utilisateur,sans_adresse,1,0,5
CON-018283,ENT-16025,StellaDigital SAS,,sans_titre,sans_adresse,0,0,0
CON-043199,ENT-09733,LorriquiWorks Group,VP People,buyer,sans_adresse,1,0,2
CON-062004,ENT-00677,Ardenpraconseil France,Executive Assistant,bruit,adresse_perso,0,0,0
CON-038667,ENT-19248,VespivenRetail SARL,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-058869,ENT-03382,DelfiEnergie France,HR Intern,bruit,adresse_perso,1,0,3
CON-042875,ENT-06830,Grimopartners,HR Intern,bruit,sans_adresse,0,0,0
CON-062250,ENT-07442,Heliocalpharma SAS,Recruiter,utilisateur,adresse_perso,0,0,0
CON-028385,ENT-01684,BriobelSolutions SA,Recruiter,utilisateur,sans_adresse,0,0,0
CON-055969,ENT-05457,FernofinForge,HRBP,champion,adresse_perso,0,0,0
CON-019864,ENT-07646,HelionexTech SAS,HR Officer,utilisateur,adresse_perso,0,0,0
CON-018554,ENT-04826,EstevaquiLogic SA,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-045103,ENT-07569,Heliolexlogistics SA,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-042233,ENT-13648,Primogorfood,HR Assistant,utilisateur,adresse_perso,1,0,3
CON-010605,ENT-19625,Wallitaspharma France,People Ops Manager,champion,sans_adresse,0,0,0
CON-045316,ENT-11461,NeovenLabs,HRBP,champion,adresse_perso,1,0,1
CON-013661,ENT-05358,Fabriviadata & Co,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-034352,ENT-18073,VectocalLogistics Group,VP People,buyer,adresse_perso,0,0,0
CON-031757,ENT-14913,RoccalexConseil SAS,HR Business Partner,champion,adresse_perso,0,0,0
CON-040512,ENT-16336,Stellasystems SARL,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-046942,ENT-17896,Ulmiquiconseil France,HR Business Partner,champion,adresse_perso,0,0,0
CON-022636,ENT-16275,StellaquiPartners,Recruiter,utilisateur,sans_adresse,0,0,0
CON-008803,ENT-04653,Estevagorconsulting,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-031882,ENT-14682,Rapisolworks & Co,Chargee de recrutement,utilisateur,sans_adresse,1,0,4
CON-010625,ENT-04925,Estevavenmedia,Head of HR Operations,buyer,sans_adresse,1,0,7
CON-050048,ENT-17549,TerrasolWorks,Chief People Officer,buyer,adresse_perso,0,0,0
CON-007269,ENT-03643,Delfisollogistics & Co,Recruiter,utilisateur,sans_adresse,1,0,7
CON-004717,ENT-02542,Cendracalpharma & Co,People Ops Manager,champion,sans_adresse,0,0,0
CON-019102,ENT-01186,AxiotasLab,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-042149,ENT-14979,RoccamarSystems,Head of HR Operations,buyer,sans_adresse,1,0,8
CON-058955,ENT-19803,Yellohaldigital,HR Intern,bruit,adresse_perso,0,0,0
CON-018510,ENT-18235,VectolumLogistics,COO,buyer,sans_adresse,0,0,0
CON-071836,ENT-06814,GrimonexEnergie Group,HR Officer,utilisateur,sans_adresse,0,0,0
CON-003824,ENT-13221,Perrifinmobility & Co,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-054902,ENT-17761,Ulmihalmedia SA,People Ops Manager,champion,adresse_perso,1,0,4
CON-045619,ENT-12856,Ovalihalgroup SA,HR Manager,champion,sans_adresse,0,0,0
CON-054931,ENT-03549,Delfinexmobility & Co,Head of HR Operations,buyer,adresse_perso,1,0,1
CON-010194,ENT-17447,TerranexLogic,HR Director,buyer,adresse_perso,0,0,0
CON-027344,ENT-06188,GallibelLogistics Group,Head of Talent Acquisition,buyer,adresse_perso,1,0,6
CON-023130,ENT-12388,Optifinindustries SAS,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-027828,ENT-01555,Belforinforge & Co,People Ops Manager,champion,sans_adresse,1,0,3
CON-050309,ENT-05209,Fabrinexworks SA,HR Intern,bruit,sans_adresse,1,0,5
CON-072875,ENT-19878,Yellomardata,,sans_titre,sans_adresse,0,0,0
CON-049839,ENT-18107,VectodorPartners,Office Manager,bruit,adresse_perso,0,0,0
CON-018117,ENT-01207,Axiovenforge,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-055806,ENT-05016,FabridorHub & Co,HRBP,champion,adresse_perso,1,0,6
CON-018995,ENT-19938,YellopraLab,HRBP,champion,adresse_perso,1,0,2
CON-002553,ENT-05992,Flexinexenergie Group,Office Manager,bruit,sans_adresse,1,0,3
CON-023537,ENT-16303,Stellarinpharma,Recruiter,utilisateur,sans_adresse,1,0,2
CON-006146,ENT-04356,EderimarFood,Charge de recrutement,utilisateur,sans_adresse,1,1,3
CON-035409,ENT-03919,DoriolumForge,Executive Assistant,bruit,sans_adresse,0,0,0
CON-050955,ENT-12220,Novasolfood SARL,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-072210,ENT-02001,Briosolfinance France,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-025767,ENT-16223,Stellanexmedia Group,Chief People Officer,buyer,sans_adresse,0,0,0
CON-012508,ENT-18660,VertimarDigital,Chief People Officer,buyer,adresse_perso,1,0,5
CON-061724,ENT-14317,QuantivenIndustries,Office Manager,bruit,sans_adresse,1,0,2
CON-030368,ENT-05114,Fabrilexdynamics SARL,Executive Assistant,bruit,sans_adresse,0,0,0
CON-031651,ENT-09880,LumicalForge,COO,buyer,adresse_perso,0,0,0
CON-051288,ENT-00891,Axioconseil France,HRBP,champion,sans_adresse,1,1,6
CON-027557,ENT-05055,FabrifinSolutions SA,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-001440,ENT-18452,VectoviaSystems,HR Officer,utilisateur,adresse_perso,1,0,4
CON-037541,ENT-13566,PrimocalFinance,CHRO,buyer,sans_adresse,0,0,0
CON-048101,ENT-02070,BrioviaDigital France,Office Manager,bruit,adresse_perso,0,0,0
CON-033772,ENT-02128,CauriData SA,Recruiter,utilisateur,sans_adresse,0,0,0
CON-074788,ENT-18596,Vertihalpartners,Recruiter,utilisateur,sans_adresse,0,0,0
CON-072500,ENT-12417,OptigorIndustries,People Ops Manager,champion,sans_adresse,1,0,4
CON-044479,ENT-10078,LuminexImmo France,HR Manager,champion,sans_adresse,0,0,0
CON-065162,ENT-10367,Mavigorlab & Co,HR Intern,bruit,sans_adresse,0,0,0
CON-044839,ENT-10140,Lumirindata & Co,HR Director,buyer,adresse_perso,0,0,0
CON-039362,ENT-19595,Wallisolindustries SA,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-062208,ENT-00574,Ardenhalpharma,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-071959,ENT-09717,LorriquiFood,HR Officer,utilisateur,adresse_perso,1,0,6
CON-054095,ENT-19041,VespiLogic,People Ops Manager,champion,sans_adresse,0,0,0
CON-075802,ENT-06605,Grimobelpartners SA,HRBP,champion,adresse_perso,0,0,1
CON-017458,ENT-10859,MerilumRetail,HR Intern,bruit,sans_adresse,0,0,0
CON-026776,ENT-02063,BriovenServices,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-015522,ENT-03606,Delfirinfinance Group,HRBP,champion,sans_adresse,0,0,0
CON-001391,ENT-15132,Roccatech France,Office Manager,bruit,adresse_perso,0,0,0
CON-058862,ENT-05003,Fabricaltech SA,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-039632,ENT-11512,NordibelSolutions & Co,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-022829,ENT-14117,Quantilexlogistics SA,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-074806,ENT-16536,Sylvahallab SARL,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-065174,ENT-11215,Neohalpharma,Executive Assistant,bruit,adresse_perso,0,0,0
CON-065627,ENT-16767,SylvavenPartners,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-062571,ENT-14200,QUANTIPRAENERGIE,HR Intern,bruit,adresse_perso,0,0,0
CON-032971,ENT-01251,Belfobeldynamics SA,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-006993,ENT-14891,RoccahalHub SA,Chief People Officer,buyer,sans_adresse,0,0,0
CON-010735,ENT-00185,Altalogistics & Co,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-013101,ENT-10565,Mavirinpartners SARL,Responsable Recrutement,champion,adresse_perso,1,0,9
CON-008938,ENT-12956,OvalinexFlow & Co,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-027633,ENT-05804,FlexicalDynamics France,Responsable Recrutement,champion,sans_adresse,1,0,7
CON-021197,ENT-08030,IberimarMedia,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-014209,ENT-05230,FabripraServices SA,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-009172,ENT-08870,JuntoPharma & Co,Recruiter,utilisateur,sans_adresse,0,0,0
CON-047329,ENT-16360,StellavenConseil SAS,HR Officer,utilisateur,sans_adresse,0,0,0
CON-061466,ENT-10504,Mavipraconseil SAS,HRBP,champion,sans_adresse,0,0,0
CON-076340,ENT-12323,OPTIBELSYSTEMS,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-048527,ENT-18563,Vertigorforge & Co,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-037409,ENT-11651,Nordilexmobility SA,HRBP,champion,sans_adresse,0,0,0
CON-003115,ENT-19865,YellolumLabs Group,Office Manager,bruit,adresse_perso,0,0,0
CON-013253,ENT-09507,Lorrifinance France,,sans_titre,sans_adresse,1,0,3
CON-035295,ENT-02940,Corticalconsulting SARL,Talent Acquisition Manager,champion,sans_adresse,1,1,7
CON-016122,ENT-15997,Stellabelservices & Co,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-015672,ENT-01782,Briogorlogic SAS,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-054150,ENT-15724,SolilexDigital SARL,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-026818,ENT-00718,ArdenquiSystems,Executive Assistant,bruit,adresse_perso,1,0,1
CON-044189,ENT-09606,LorriLogic,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-018081,ENT-06246,Gallidynamics,Office Manager,bruit,sans_adresse,0,0,0
CON-074463,ENT-17269,Terradorlogic,Compensation & Benefits Manager,champion,adresse_perso,1,0,2
CON-074247,ENT-17159,TalotasSystems SAS,COO,buyer,adresse_perso,1,0,2
CON-029614,ENT-02396,CauririnSolutions SA,Recruiter,utilisateur,adresse_perso,0,0,0
CON-046322,ENT-13168,PerricalLabs SARL,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-038947,ENT-10404,Maviimmo,Chargee de recrutement,utilisateur,sans_adresse,1,0,3
CON-031178,ENT-11300,Neonexconseil France,Recruiter,utilisateur,adresse_perso,0,0,0
